GeneID	HGNC	gnomADexomeOver15	SPARKOver15	gnomADgenomeOver15	TopMedOver15
ENSG00000157103	SLC6A1	0.979338768817201	0.980494139784928	0.996257496166666	0.998614516128982
ENSG00000171587	DSCAM	0.958645923463528	0.998560077833633	0.993350947045572	0.998657045565036
ENSG00000171587	DSCAM	0.958645923463528	0.998560077833633	0.993350947045572	0.998657045565036
ENSG00000171587	DSCAM	0.958645923463528	0.998560077833633	0.993350947045572	0.998657045565036
ENSG00000055609	KMT2C	0.953472782861327	0.945427450980433	0.983980063538784	0.987227569815932
ENSG00000055609	KMT2C	0.953472782861327	0.945427450980433	0.983980063538784	0.987227569815932
ENSG00000055609	KMT2C	0.953472782861327	0.945427450980433	0.983980063538784	0.987227569815932
ENSG00000110066	KMT5B	0.963158417790738	0.987687750637968	0.996690239445858	0.999270506744386
ENSG00000110066	KMT5B	0.963158417790738	0.987687750637968	0.996690239445858	0.999270506744386
ENSG00000110066	KMT5B	0.963158417790738	0.987687750637968	0.996690239445858	0.999270506744386
ENSG00000009307	CSDE1	0.963933873804969	0.987086500956015	0.996915678045887	0.999530401529585
ENSG00000009307	CSDE1	0.963933873804969	0.987086500956015	0.996915678045887	0.999530401529585
ENSG00000009307	CSDE1	0.963933873804969	0.987086500956015	0.996915678045887	0.999530401529585
ENSG00000140836	ZFHX3	0.980515544394582	0.999594313901342	0.992550805163227	0.996299910313744
ENSG00000140836	ZFHX3	0.980515544394582	0.999594313901342	0.992550805163227	0.996299910313744
ENSG00000140836	ZFHX3	0.980515544394582	0.999594313901342	0.992550805163227	0.996299910313744
ENSG00000118058	KMT2A	0.968804449036442	0.993183431461982	0.994875438876346	0.998754374326216
ENSG00000118058	KMT2A	0.968804449036442	0.993183431461982	0.994875438876346	0.998754374326216
ENSG00000118058	KMT2A	0.968804449036442	0.993183431461982	0.994875438876346	0.998754374326216
ENSG00000196712	NF1	0.985032458333321	0.981700822072089	0.98731779746732	0.990803265765599
ENSG00000196712	NF1	0.985032458333321	0.981700822072089	0.98731779746732	0.990803265765599
ENSG00000196712	NF1	0.985032458333321	0.981700822072089	0.98731779746732	0.990803265765599
ENSG00000145362	ANK2	0.987818360468051	0.983256442771839	0.996696138895512	0.999419618751571
ENSG00000145362	ANK2	0.987818360468051	0.983256442771839	0.996696138895512	0.999419618751571
ENSG00000145362	ANK2	0.987818360468051	0.983256442771839	0.996696138895512	0.999419618751571
ENSG00000163625	WDFY3	0.957940257166567	0.994569434970944	0.996460917174836	0.999245183887789
ENSG00000163625	WDFY3	0.957940257166567	0.994569434970944	0.996460917174836	0.999245183887789
ENSG00000163625	WDFY3	0.957940257166567	0.994569434970944	0.996460917174836	0.999245183887789
ENSG00000146247	PHIP	0.930923332335455	0.954812202063352	0.994110933555661	0.996508182141487
ENSG00000146247	PHIP	0.930923332335455	0.954812202063352	0.994110933555661	0.996508182141487
ENSG00000146247	PHIP	0.930923332335455	0.954812202063352	0.994110933555661	0.996508182141487
ENSG00000139613	SMARCC2	0.940359483116868	0.993979636363634	0.996103644724654	0.998286233766129
ENSG00000139613	SMARCC2	0.940359483116868	0.993979636363634	0.996103644724654	0.998286233766129
ENSG00000139613	SMARCC2	0.940359483116868	0.993979636363634	0.996103644724654	0.998286233766129
ENSG00000179915	NRXN1	0.895029423538652	0.976466463294633	0.980961971076545	0.983601062782818
ENSG00000179915	NRXN1	0.895029423538652	0.976466463294633	0.980961971076545	0.983601062782818
ENSG00000179915	NRXN1	0.895029423538652	0.976466463294633	0.980961971076545	0.983601062782818
ENSG00000103197	TSC2	0.947037586697476	0.998840921216449	0.997268745216069	0.99769873732864
ENSG00000103197	TSC2	0.947037586697476	0.998840921216449	0.997268745216069	0.99769873732864
ENSG00000103197	TSC2	0.947037586697476	0.998840921216449	0.997268745216069	0.99769873732864
ENSG00000165671	NSD1	0.989797519651689	0.986590373684859	0.996347885838668	0.999248397629568
ENSG00000165671	NSD1	0.989797519651689	0.986590373684859	0.996347885838668	0.999248397629568
ENSG00000165671	NSD1	0.989797519651689	0.986590373684859	0.996347885838668	0.999248397629568
ENSG00000116539	ASH1L	0.97608994135889	0.984280743982471	0.994241284542655	0.998018599562251
ENSG00000116539	ASH1L	0.97608994135889	0.984280743982471	0.994241284542655	0.998018599562251
ENSG00000116539	ASH1L	0.97608994135889	0.984280743982471	0.994241284542655	0.998018599562251
ENSG00000080603	SRCAP	0.974103777099216	0.997593760814255	0.996111189238648	0.99837526717532
ENSG00000080603	SRCAP	0.974103777099216	0.997593760814255	0.996111189238648	0.99837526717532
ENSG00000080603	SRCAP	0.974103777099216	0.997593760814255	0.996111189238648	0.99837526717532
ENSG00000164134	NAA15	0.832397593833775	0.864382573726532	0.996419110388735	0.999181635388665
ENSG00000164134	NAA15	0.832397593833775	0.864382573726532	0.996419110388735	0.999181635388665
ENSG00000164134	NAA15	0.832397593833775	0.864382573726532	0.996419110388735	0.999181635388665
ENSG00000157540	DYRK1A	0.95320862180787	0.977370166193744	0.979533158196191	0.981799351438976
ENSG00000157540	DYRK1A	0.95320862180787	0.977370166193744	0.979533158196191	0.981799351438976
ENSG00000157540	DYRK1A	0.95320862180787	0.977370166193744	0.979533158196191	0.981799351438976
ENSG00000166147	FBN1	0.997968692272995	0.996955879702645	0.996765750807606	0.999445145302899
ENSG00000166147	FBN1	0.997968692272995	0.996955879702645	0.996765750807606	0.999445145302899
ENSG00000166147	FBN1	0.997968692272995	0.996955879702645	0.996765750807606	0.999445145302899
ENSG00000158445	KCNB1	0.962756168151876	0.999710577295605	0.996108885215028	0.998530802014679
ENSG00000158445	KCNB1	0.962756168151876	0.999710577295605	0.996108885215028	0.998530802014679
ENSG00000158445	KCNB1	0.962756168151876	0.999710577295605	0.996108885215028	0.998530802014679
ENSG00000167522	ANKRD11	0.924490034150501	0.955410940358576	0.994367872379536	0.994609098670355
ENSG00000167522	ANKRD11	0.924490034150501	0.955410940358576	0.994367872379536	0.994609098670355
ENSG00000167522	ANKRD11	0.924490034150501	0.955410940358576	0.994367872379536	0.994609098670355
ENSG00000095787	WAC	0.895202961075067	0.916801760889689	0.921774522761814	0.92558294717327
ENSG00000095787	WAC	0.895202961075067	0.916801760889689	0.921774522761814	0.92558294717327
ENSG00000095787	WAC	0.895202961075067	0.916801760889689	0.921774522761814	0.92558294717327
ENSG00000157933	SKI	0.747430316598828	0.999906196291268	0.995017369023074	0.99387290818631
ENSG00000157933	SKI	0.747430316598828	0.999906196291268	0.995017369023074	0.99387290818631
ENSG00000157933	SKI	0.747430316598828	0.999906196291268	0.995017369023074	0.99387290818631
ENSG00000036257	CUL3	0.923412011809364	0.963539223956127	0.991443703336145	0.997696752425107
ENSG00000036257	CUL3	0.923412011809364	0.963539223956127	0.991443703336145	0.997696752425107
ENSG00000036257	CUL3	0.923412011809364	0.963539223956127	0.991443703336145	0.997696752425107
ENSG00000101126	ADNP	0.992587526299933	0.993674571686208	0.99739794009017	0.999554553651871
ENSG00000101126	ADNP	0.992587526299933	0.993674571686208	0.99739794009017	0.999554553651871
ENSG00000101126	ADNP	0.992587526299933	0.993674571686208	0.99739794009017	0.999554553651871
ENSG00000123066	MED13L	0.993916891751797	0.990084421738514	0.994650100022201	0.998646379386844
ENSG00000123066	MED13L	0.993916891751797	0.990084421738514	0.994650100022201	0.998646379386844
ENSG00000123066	MED13L	0.993916891751797	0.990084421738514	0.994650100022201	0.998646379386844
ENSG00000100393	EP300	0.998041777325141	0.992242294636804	0.996104247960615	0.99874256619129
ENSG00000100393	EP300	0.998041777325141	0.992242294636804	0.996104247960615	0.99874256619129
ENSG00000100393	EP300	0.998041777325141	0.992242294636804	0.996104247960615	0.99874256619129
ENSG00000102974	CTCF	0.935438806104128	0.992797755834814	0.995218871669666	0.999149461400293
ENSG00000102974	CTCF	0.935438806104128	0.992797755834814	0.995218871669666	0.999149461400293
ENSG00000102974	CTCF	0.935438806104128	0.992797755834814	0.995218871669666	0.999149461400293
ENSG00000173575	CHD2	0.955980406266139	0.98911423652952	0.996265624322602	0.999453950765972
ENSG00000173575	CHD2	0.955980406266139	0.98911423652952	0.996265624322602	0.999453950765972
ENSG00000173575	CHD2	0.955980406266139	0.98911423652952	0.996265624322602	0.999453950765972
ENSG00000176165	FOXG1	0.770166759871099	0.995154884667569	0.981688152618732	0.98760108548165
ENSG00000176165	FOXG1	0.770166759871099	0.995154884667569	0.981688152618732	0.98760108548165
ENSG00000176165	FOXG1	0.770166759871099	0.995154884667569	0.981688152618732	0.98760108548165
ENSG00000181090	EHMT1	0.959457157434396	0.98002886297376	0.979729763996594	0.981703838678226
ENSG00000181090	EHMT1	0.959457157434396	0.98002886297376	0.979729763996594	0.981703838678226
ENSG00000181090	EHMT1	0.959457157434396	0.98002886297376	0.979729763996594	0.981703838678226
ENSG00000136854	STXBP1	0.971607016742774	0.999167376965999	0.996429541796039	0.998803652967971
ENSG00000136854	STXBP1	0.971607016742774	0.999167376965999	0.996429541796039	0.998803652967971
ENSG00000136854	STXBP1	0.971607016742774	0.999167376965999	0.996429541796039	0.998803652967971
ENSG00000197283	SYNGAP1	0.937494390473939	0.96041751945296	0.986873829620366	0.993319971704668
ENSG00000197283	SYNGAP1	0.937494390473939	0.96041751945296	0.986873829620366	0.993319971704668
ENSG00000197283	SYNGAP1	0.937494390473939	0.96041751945296	0.986873829620366	0.993319971704668
ENSG00000119042	SATB2	0.954916853333352	0.980195244444421	0.995842339964437	0.999022666666625
ENSG00000119042	SATB2	0.954916853333352	0.980195244444421	0.995842339964437	0.999022666666625
ENSG00000119042	SATB2	0.954916853333352	0.980195244444421	0.995842339964437	0.999022666666625
ENSG00000119866	BCL11A	0.958350837138497	0.994510844748841	0.993325234448244	0.996132800608774
ENSG00000119866	BCL11A	0.958350837138497	0.994510844748841	0.993325234448244	0.996132800608774
ENSG00000119866	BCL11A	0.958350837138497	0.994510844748841	0.993325234448244	0.996132800608774
ENSG00000088038	CNOT3	0.911385132916333	0.881759460516007	0.995541280602039	0.996840891321305
ENSG00000088038	CNOT3	0.911385132916333	0.881759460516007	0.995541280602039	0.996840891321305
ENSG00000088038	CNOT3	0.911385132916333	0.881759460516007	0.995541280602039	0.996840891321305
ENSG00000136535	TBR1	0.809496036214389	0.999476677933364	0.995594115857077	0.995624818928054
ENSG00000136535	TBR1	0.809496036214389	0.999476677933364	0.995594115857077	0.995624818928054
ENSG00000136535	TBR1	0.809496036214389	0.999476677933364	0.995594115857077	0.995624818928054
ENSG00000185630	PBX1	0.862924417415336	0.959868555632337	0.980298323165177	0.983241879751195
ENSG00000185630	PBX1	0.862924417415336	0.959868555632337	0.980298323165177	0.983241879751195
ENSG00000185630	PBX1	0.862924417415336	0.959868555632337	0.980298323165177	0.983241879751195
ENSG00000186487	MYT1L	0.889988502046401	0.966298144611179	0.996026252965897	0.998969986357377
ENSG00000186487	MYT1L	0.889988502046401	0.966298144611179	0.996026252965897	0.998969986357377
ENSG00000186487	MYT1L	0.889988502046401	0.966298144611179	0.996026252965897	0.998969986357377
ENSG00000196628	TCF4	0.898291510322347	0.988831582759839	0.995527961104672	0.998968851865218
ENSG00000196628	TCF4	0.898291510322347	0.988831582759839	0.995527961104672	0.998968851865218
ENSG00000196628	TCF4	0.898291510322347	0.988831582759839	0.995527961104672	0.998968851865218
ENSG00000143442	POGZ	0.961134993074766	0.990702123730376	0.995577581433521	0.998839335179958
ENSG00000143442	POGZ	0.961134993074766	0.990702123730376	0.995577581433521	0.998839335179958
ENSG00000143442	POGZ	0.961134993074766	0.990702123730376	0.995577581433521	0.998839335179958
ENSG00000204435	CSNK2B	0.90897248979592	0.981779047619049	0.996696777265304	0.998795918367363
ENSG00000204435	CSNK2B	0.90897248979592	0.981779047619049	0.996696777265304	0.998795918367363
ENSG00000204435	CSNK2B	0.90897248979592	0.981779047619049	0.996696777265304	0.998795918367363
ENSG00000148737	TCF7L2	0.901300115048323	0.997217763460644	0.982479916309254	0.991187758858684
ENSG00000148737	TCF7L2	0.901300115048323	0.997217763460644	0.982479916309254	0.991187758858684
ENSG00000148737	TCF7L2	0.901300115048323	0.997217763460644	0.982479916309254	0.991187758858684
ENSG00000168036	CTNNB1	0.992104272125718	0.990124276261348	0.997122050727871	0.999507857733607
ENSG00000168036	CTNNB1	0.992104272125718	0.990124276261348	0.997122050727871	0.999507857733607
ENSG00000168036	CTNNB1	0.992104272125718	0.990124276261348	0.997122050727871	0.999507857733607
ENSG00000081189	MEF2C	0.912382481662581	0.984196638141798	0.987790098887532	0.990658924205357
ENSG00000081189	MEF2C	0.912382481662581	0.984196638141798	0.987790098887532	0.990658924205357
ENSG00000081189	MEF2C	0.912382481662581	0.984196638141798	0.987790098887532	0.990658924205357
ENSG00000132510	KDM6B	0.913989347360202	0.997507500487044	0.978904353184278	0.977650301967558
ENSG00000132510	KDM6B	0.913989347360202	0.997507500487044	0.978904353184278	0.977650301967558
ENSG00000132510	KDM6B	0.913989347360202	0.997507500487044	0.978904353184278	0.977650301967558
ENSG00000132535	DLG4	0.879078721849062	0.988783445278531	0.996298016120109	0.997851442117678
ENSG00000132535	DLG4	0.879078721849062	0.988783445278531	0.996298016120109	0.997851442117678
ENSG00000132535	DLG4	0.879078721849062	0.988783445278531	0.996298016120109	0.997851442117678
ENSG00000174672	BRSK2	0.78148387583272	0.994819096965177	0.99072933783864	0.990403034789024
ENSG00000174672	BRSK2	0.78148387583272	0.994819096965177	0.99072933783864	0.990403034789024
ENSG00000174672	BRSK2	0.78148387583272	0.994819096965177	0.99072933783864	0.990403034789024
ENSG00000177565	TBL1XR1	0.847185606720602	0.993512258867438	0.99587599525824	0.999016801493426
ENSG00000177565	TBL1XR1	0.847185606720602	0.993512258867438	0.99587599525824	0.999016801493426
ENSG00000177565	TBL1XR1	0.847185606720602	0.993512258867438	0.99587599525824	0.999016801493426
ENSG00000135365	PHF21A	0.958859177954252	0.991040635217164	0.994018985235865	0.99858757589906
ENSG00000135365	PHF21A	0.958859177954252	0.991040635217164	0.994018985235865	0.99858757589906
ENSG00000135365	PHF21A	0.958859177954252	0.991040635217164	0.994018985235865	0.99858757589906
ENSG00000108510	MED13	0.948004294533927	0.988725176931209	0.995736193978336	0.999218641770733
ENSG00000108510	MED13	0.948004294533927	0.988725176931209	0.995736193978336	0.999218641770733
ENSG00000108510	MED13	0.948004294533927	0.988725176931209	0.995736193978336	0.999218641770733
ENSG00000108557	RAI1	0.941741041524814	0.971086470388037	0.973202661880532	0.971564329475681
ENSG00000108557	RAI1	0.941741041524814	0.971086470388037	0.973202661880532	0.971564329475681
ENSG00000108557	RAI1	0.941741041524814	0.971086470388037	0.973202661880532	0.971564329475681
ENSG00000136531	SCN2A	0.989434398713783	0.986965112540199	0.995614485152714	0.998643086816613
ENSG00000136531	SCN2A	0.989434398713783	0.986965112540199	0.995614485152714	0.998643086816613
ENSG00000136531	SCN2A	0.989434398713783	0.986965112540199	0.995614485152714	0.998643086816613
ENSG00000138668	HNRNPD	0.86291887272727	0.988259636363638	0.99546406844545	0.996117272727273
ENSG00000138668	HNRNPD	0.86291887272727	0.988259636363638	0.99546406844545	0.996117272727273
ENSG00000138668	HNRNPD	0.86291887272727	0.988259636363638	0.99546406844545	0.996117272727273
ENSG00000197170	PSMD12	0.929926257973066	0.893212402551385	0.997272988228207	0.999722891566256
ENSG00000197170	PSMD12	0.929926257973066	0.893212402551385	0.997272988228207	0.999722891566256
ENSG00000197170	PSMD12	0.929926257973066	0.893212402551385	0.997272988228207	0.999722891566256
ENSG00000100207	TCF20	0.996954617204603	0.999655585600811	0.99675265676017	0.999163089403296
ENSG00000100207	TCF20	0.996954617204603	0.999655585600811	0.99675265676017	0.999163089403296
ENSG00000100207	TCF20	0.996954617204603	0.999655585600811	0.99675265676017	0.999163089403296
ENSG00000153827	TRIP12	0.967953664946017	0.989581260753965	0.996943056209914	0.999545283904206
ENSG00000153827	TRIP12	0.967953664946017	0.989581260753965	0.996943056209914	0.999545283904206
ENSG00000153827	TRIP12	0.967953664946017	0.989581260753965	0.996943056209914	0.999545283904206
ENSG00000273079	GRIN2B	0.998247597157425	0.998027026426834	0.997140791905394	0.999160559626828
ENSG00000273079	GRIN2B	0.998247597157425	0.998027026426834	0.997140791905394	0.999160559626828
ENSG00000273079	GRIN2B	0.998247597157425	0.998027026426834	0.997140791905394	0.999160559626828
ENSG00000205726	ITSN1	0.944079629694596	0.978744664794679	0.99230412533522	0.996526676026587
ENSG00000205726	ITSN1	0.944079629694596	0.978744664794679	0.99230412533522	0.996526676026587
ENSG00000205726	ITSN1	0.944079629694596	0.978744664794679	0.99230412533522	0.996526676026587
ENSG00000067798	NAV3	0.967090741294872	0.987683596300322	0.989128278473886	0.992938248095569
ENSG00000067798	NAV3	0.967090741294872	0.987683596300322	0.989128278473886	0.992938248095569
ENSG00000067798	NAV3	0.967090741294872	0.987683596300322	0.989128278473886	0.992938248095569
ENSG00000080345	RIF1	0.950023605343228	0.932326464753345	0.996301483939936	0.99922404443845
ENSG00000080345	RIF1	0.950023605343228	0.932326464753345	0.996301483939936	0.99922404443845
ENSG00000080345	RIF1	0.950023605343228	0.932326464753345	0.996301483939936	0.99922404443845
